b'id',b'key',b'value',b'type' 
b'3411171996',b'unit',b'9',b'addr'
b'3411171997',b'city',b'Louisville',b'addr'
b'3411171997',b'housenumber',b'1037',b'addr'
b'3411171997',b'postcode',b'40203',b'addr'
b'3411171997',b'state',b'KY',b'addr'
b'3411171997',b'street',b'South Jackson Street',b'addr'
b'3411171997',b'unit',b'10',b'addr'
b'3411171998',b'city',b'Louisville',b'addr'
b'3411171998',b'housenumber',b'1037',b'addr'
b'3411171998',b'postcode',b'40203',b'addr'
b'3411171998',b'state',b'KY',b'addr'
b'3411171998',b'street',b'South Jackson Street',b'addr'
b'3411171998',b'unit',b'11',b'addr'
b'3411171999',b'city',b'Louisville',b'addr'
b'3411171999',b'housenumber',b'1037',b'addr'
b'3411171999',b'postcode',b'40203',b'addr'
b'3411171999',b'state',b'KY',b'addr'
b'3411171999',b'street',b'South Jackson Street',b'addr'
b'3411171999',b'unit',b'12',b'addr'
b'3411172000',b'city',b'Louisville',b'addr'
b'3411172000',b'housenumber',b'1037',b'addr'
b'3411172000',b'postcode',b'40203',b'addr'
b'3411172000',b'state',b'KY',b'addr'
b'3411172000',b'street',b'South Jackson Street',b'addr'
b'3411172000',b'unit',b'1',b'addr'
b'3411172001',b'city',b'Louisville',b'addr'
b'3411172001',b'housenumber',b'1037',b'addr'
b'3411172001',b'postcode',b'40203',b'addr'
b'3411172001',b'state',b'KY',b'addr'
b'3411172001',b'street',b'South Jackson Street',b'addr'
b'3411172001',b'unit',b'2',b'addr'
b'3411172002',b'city',b'Louisville',b'addr'
b'3411172002',b'housenumber',b'1037',b'addr'
b'3411172002',b'postcode',b'40203',b'addr'
b'3411172002',b'state',b'KY',b'addr'
b'3411172002',b'street',b'South Jackson Street',b'addr'
b'3411172002',b'unit',b'3',b'addr'
b'3411172003',b'city',b'Louisville',b'addr'
b'3411172003',b'housenumber',b'1037',b'addr'
b'3411172003',b'postcode',b'40203',b'addr'
b'3411172003',b'state',b'KY',b'addr'
b'3411172003',b'street',b'South Jackson Street',b'addr'
b'3411172003',b'unit',b'4',b'addr'
b'3411172004',b'city',b'Louisville',b'addr'
b'3411172004',b'housenumber',b'1037',b'addr'
b'3411172004',b'postcode',b'40203',b'addr'
b'3411172004',b'state',b'KY',b'addr'
b'3411172004',b'street',b'South Jackson Street',b'addr'
b'3411172004',b'unit',b'5',b'addr'
b'3411172005',b'city',b'Louisville',b'addr'
b'3411172005',b'housenumber',b'1037',b'addr'
b'3411172005',b'postcode',b'40203',b'addr'
b'3411172005',b'state',b'KY',b'addr'
b'3411172005',b'street',b'South Jackson Street',b'addr'
b'3411172005',b'unit',b'6',b'addr'
b'3411172006',b'city',b'Louisville',b'addr'
b'3411172006',b'housenumber',b'1037',b'addr'
b'3411172006',b'postcode',b'40203',b'addr'
b'3411172006',b'state',b'KY',b'addr'
b'3411172006',b'street',b'South Preston Street',b'addr'
b'3411172007',b'city',b'Louisville',b'addr'
b'3411172007',b'housenumber',b'1038',b'addr'
b'3411172007',b'postcode',b'40203',b'addr'
b'3411172007',b'state',b'KY',b'addr'
b'3411172007',b'street',b'South Preston Street',b'addr'
b'3411172007',b'unit',b'2A',b'addr'
b'3411172008',b'city',b'Louisville',b'addr'
b'3411172008',b'housenumber',b'1038',b'addr'
b'3411172008',b'postcode',b'40203',b'addr'
b'3411172008',b'state',b'KY',b'addr'
b'3411172008',b'street',b'South Preston Street',b'addr'
b'3411172008',b'unit',b'2B',b'addr'
b'3411172009',b'city',b'Louisville',b'addr'
b'3411172009',b'housenumber',b'1038',b'addr'
b'3411172009',b'postcode',b'40203',b'addr'
b'3411172009',b'state',b'KY',b'addr'
b'3411172009',b'street',b'South Preston Street',b'addr'
b'3411172009',b'unit',b'3',b'addr'
b'3411172010',b'city',b'Louisville',b'addr'
b'3411172010',b'housenumber',b'1039',b'addr'
b'3411172010',b'postcode',b'40203',b'addr'
b'3411172010',b'state',b'KY',b'addr'
b'3411172010',b'street',b'South Preston Street',b'addr'
b'3411172011',b'city',b'Louisville',b'addr'
b'3411172011',b'housenumber',b'1040',b'addr'
b'3411172011',b'postcode',b'40203',b'addr'
b'3411172011',b'state',b'KY',b'addr'
b'3411172011',b'street',b'South Hancock Street',b'addr'
b'3411172012',b'city',b'Louisville',b'addr'
b'3411172012',b'housenumber',b'1040',b'addr'
b'3411172012',b'postcode',b'40203',b'addr'
b'3411172012',b'state',b'KY',b'addr'
b'3411172012',b'street',b'South Preston Street',b'addr'
b'3411172013',b'city',b'Louisville',b'addr'
b'3411172013',b'housenumber',b'1041',b'addr'
b'3411172013',b'postcode',b'40203',b'addr'
b'3411172013',b'state',b'KY',b'addr'
b'3411172013',b'street',b'South Preston Street',b'addr'
b'3411172013',b'unit',b'212',b'addr'
b'3411172014',b'city',b'Louisville',b'addr'
b'3411172014',b'housenumber',b'1041',b'addr'
b'3411172014',b'postcode',b'40203',b'addr'
b'3411172014',b'state',b'KY',b'addr'
b'3411172014',b'street',b'South Preston Street',b'addr'
b'3411172014',b'unit',b'211',b'addr'
b'3411172015',b'city',b'Louisville',b'addr'
b'3411172015',b'housenumber',b'1041',b'addr'
b'3411172015',b'postcode',b'40203',b'addr'
b'3411172015',b'state',b'KY',b'addr'
b'3411172015',b'street',b'South Preston Street',b'addr'
b'3411172015',b'unit',b'210',b'addr'
b'3411172016',b'city',b'Louisville',b'addr'
b'3411172016',b'housenumber',b'1041',b'addr'
b'3411172016',b'postcode',b'40203',b'addr'
b'3411172016',b'state',b'KY',b'addr'
b'3411172016',b'street',b'South Preston Street',b'addr'
b'3411172016',b'unit',b'209',b'addr'
b'3411172017',b'city',b'Louisville',b'addr'
b'3411172017',b'housenumber',b'1041',b'addr'
b'3411172017',b'postcode',b'40203',b'addr'
b'3411172017',b'state',b'KY',b'addr'
b'3411172017',b'street',b'South Preston Street',b'addr'
b'3411172017',b'unit',b'208',b'addr'
b'3411172018',b'city',b'Louisville',b'addr'
b'3411172018',b'housenumber',b'1041',b'addr'
b'3411172018',b'postcode',b'40203',b'addr'
b'3411172018',b'state',b'KY',b'addr'
b'3411172018',b'street',b'South Preston Street',b'addr'
b'3411172018',b'unit',b'207',b'addr'
b'3411172019',b'city',b'Louisville',b'addr'
b'3411172019',b'housenumber',b'1041',b'addr'
b'3411172019',b'postcode',b'40203',b'addr'
b'3411172019',b'state',b'KY',b'addr'
b'3411172019',b'street',b'South Preston Street',b'addr'
b'3411172019',b'unit',b'206',b'addr'
b'3411172020',b'city',b'Louisville',b'addr'
b'3411172020',b'housenumber',b'1041',b'addr'
b'3411172020',b'postcode',b'40203',b'addr'
b'3411172020',b'state',b'KY',b'addr'
b'3411172020',b'street',b'South Preston Street',b'addr'
b'3411172020',b'unit',b'205',b'addr'
b'3411172021',b'city',b'Louisville',b'addr'
b'3411172021',b'housenumber',b'1041',b'addr'
b'3411172021',b'postcode',b'40203',b'addr'
b'3411172021',b'state',b'KY',b'addr'
b'3411172021',b'street',b'South Preston Street',b'addr'
b'3411172021',b'unit',b'204',b'addr'
b'3411172022',b'city',b'Louisville',b'addr'
b'3411172022',b'housenumber',b'1041',b'addr'
b'3411172022',b'postcode',b'40203',b'addr'
b'3411172022',b'state',b'KY',b'addr'
b'3411172022',b'street',b'South Preston Street',b'addr'
b'3411172022',b'unit',b'203',b'addr'
b'3411172023',b'city',b'Louisville',b'addr'
b'3411172023',b'housenumber',b'1041',b'addr'
b'3411172023',b'postcode',b'40203',b'addr'
b'3411172023',b'state',b'KY',b'addr'
b'3411172023',b'street',b'South Preston Street',b'addr'
b'3411172023',b'unit',b'202',b'addr'
b'3411172024',b'city',b'Louisville',b'addr'
b'3411172024',b'housenumber',b'1041',b'addr'
b'3411172024',b'postcode',b'40203',b'addr'
b'3411172024',b'state',b'KY',b'addr'
b'3411172024',b'street',b'South Preston Street',b'addr'
b'3411172024',b'unit',b'201',b'addr'
b'3411172025',b'city',b'Louisville',b'addr'
b'3411172025',b'housenumber',b'1041',b'addr'
b'3411172025',b'postcode',b'40203',b'addr'
b'3411172025',b'state',b'KY',b'addr'
b'3411172025',b'street',b'South Preston Street',b'addr'
b'3411172025',b'unit',b'112',b'addr'
b'3411172026',b'city',b'Louisville',b'addr'
b'3411172026',b'housenumber',b'1041',b'addr'
b'3411172026',b'postcode',b'40203',b'addr'
b'3411172026',b'state',b'KY',b'addr'
b'3411172026',b'street',b'South Preston Street',b'addr'
b'3411172026',b'unit',b'111',b'addr'
b'3411172027',b'city',b'Louisville',b'addr'
b'3411172027',b'housenumber',b'1041',b'addr'
b'3411172027',b'postcode',b'40203',b'addr'
b'3411172027',b'state',b'KY',b'addr'
b'3411172027',b'street',b'South Preston Street',b'addr'
b'3411172027',b'unit',b'110',b'addr'
b'3411172028',b'city',b'Louisville',b'addr'
b'3411172028',b'housenumber',b'1041',b'addr'
b'3411172028',b'postcode',b'40203',b'addr'
b'3411172028',b'state',b'KY',b'addr'
b'3411172028',b'street',b'South Preston Street',b'addr'
b'3411172028',b'unit',b'109',b'addr'
b'3411172029',b'city',b'Louisville',b'addr'
b'3411172029',b'housenumber',b'1041',b'addr'
b'3411172029',b'postcode',b'40203',b'addr'
b'3411172029',b'state',b'KY',b'addr'
b'3411172029',b'street',b'South Preston Street',b'addr'
b'3411172029',b'unit',b'108',b'addr'
b'3411172030',b'city',b'Louisville',b'addr'
b'3411172030',b'housenumber',b'1041',b'addr'
b'3411172030',b'postcode',b'40203',b'addr'
b'3411172030',b'state',b'KY',b'addr'
b'3411172030',b'street',b'South Preston Street',b'addr'
b'3411172030',b'unit',b'107',b'addr'
b'3411172031',b'city',b'Louisville',b'addr'
b'3411172031',b'housenumber',b'1041',b'addr'
b'3411172031',b'postcode',b'40203',b'addr'
b'3411172031',b'state',b'KY',b'addr'
b'3411172031',b'street',b'South Preston Street',b'addr'
b'3411172031',b'unit',b'106',b'addr'
b'3411172032',b'city',b'Louisville',b'addr'
b'3411172032',b'housenumber',b'1041',b'addr'
b'3411172032',b'postcode',b'40203',b'addr'
b'3411172032',b'state',b'KY',b'addr'
b'3411172032',b'street',b'South Preston Street',b'addr'
b'3411172032',b'unit',b'105',b'addr'
b'3411172033',b'city',b'Louisville',b'addr'
b'3411172033',b'housenumber',b'1041',b'addr'
b'3411172033',b'postcode',b'40203',b'addr'
b'3411172033',b'state',b'KY',b'addr'
b'3411172033',b'street',b'South Preston Street',b'addr'
b'3411172033',b'unit',b'104',b'addr'
b'3411172034',b'city',b'Louisville',b'addr'
b'3411172034',b'housenumber',b'1041',b'addr'
b'3411172034',b'postcode',b'40203',b'addr'
b'3411172034',b'state',b'KY',b'addr'
b'3411172034',b'street',b'South Preston Street',b'addr'
b'3411172034',b'unit',b'103',b'addr'
b'3411172035',b'city',b'Louisville',b'addr'
b'3411172035',b'housenumber',b'1041',b'addr'
b'3411172035',b'postcode',b'40203',b'addr'
b'3411172035',b'state',b'KY',b'addr'
b'3411172035',b'street',b'South Preston Street',b'addr'
b'3411172035',b'unit',b'102',b'addr'
b'3411172036',b'city',b'Louisville',b'addr'
b'3411172036',b'housenumber',b'1041',b'addr'
b'3411172036',b'postcode',b'40203',b'addr'
b'3411172036',b'state',b'KY',b'addr'
b'3411172036',b'street',b'South Preston Street',b'addr'
b'3411172036',b'unit',b'101',b'addr'
b'3411172037',b'city',b'Louisville',b'addr'
b'3411172037',b'housenumber',b'1042',b'addr'
b'3411172037',b'postcode',b'40203',b'addr'
b'3411172037',b'state',b'KY',b'addr'
b'3411172037',b'street',b'South Hancock Street',b'addr'
b'3411172038',b'city',b'Louisville',b'addr'
b'3411172038',b'housenumber',b'1043',b'addr'
b'3411172038',b'postcode',b'40203',b'addr'
b'3411172038',b'state',b'KY',b'addr'
b'3411172038',b'street',b'South Preston Street',b'addr'
b'3411172039',b'city',b'Louisville',b'addr'
b'3411172039',b'housenumber',b'1049',b'addr'
b'3411172039',b'postcode',b'40203',b'addr'
b'3411172039',b'state',b'KY',b'addr'
b'3411172039',b'street',b'South Jackson Street',b'addr'
b'3411172040',b'city',b'Louisville',b'addr'
b'3411172040',b'housenumber',b'1100',b'addr'
b'3411172040',b'postcode',b'40203',b'addr'
b'3411172040',b'state',b'KY',b'addr'
b'3411172040',b'street',b'South Floyd Street',b'addr'
b'3411172041',b'city',b'Louisville',b'addr'
b'3411172041',b'housenumber',b'1102',b'addr'
b'3411172041',b'postcode',b'40203',b'addr'
b'3411172041',b'state',b'KY',b'addr'
b'3411172041',b'street',b'South Floyd Street',b'addr'
b'3411172042',b'city',b'Louisville',b'addr'
b'3411172042',b'housenumber',b'1104',b'addr'
b'3411172042',b'postcode',b'40203',b'addr'
b'3411172042',b'state',b'KY',b'addr'
b'3411172042',b'street',b'South Floyd Street',b'addr'
b'3411172043',b'city',b'Louisville',b'addr'
b'3411172043',b'housenumber',b'1106',b'addr'
b'3411172043',b'postcode',b'40203',b'addr'
b'3411172043',b'state',b'KY',b'addr'
b'3411172043',b'street',b'South Floyd Street',b'addr'
b'3411172044',b'city',b'Louisville',b'addr'
b'3411172044',b'housenumber',b'1113',b'addr'
b'3411172044',b'postcode',b'40203',b'addr'
b'3411172044',b'state',b'KY',b'addr'
b'3411172044',b'street',b'South Floyd Street',b'addr'
b'3411172045',b'city',b'Louisville',b'addr'
b'3411172045',b'housenumber',b'1116',b'addr'
b'3411172045',b'postcode',b'40203',b'addr'
b'3411172045',b'state',b'KY',b'addr'
b'3411172045',b'street',b'South Hancock Street',b'addr'
b'3411172046',b'city',b'Louisville',b'addr'
b'3411172046',b'housenumber',b'1118',b'addr'
b'3411172046',b'postcode',b'40203',b'addr'
b'3411172046',b'state',b'KY',b'addr'
b'3411172046',b'street',b'South Preston Street',b'addr'
b'3411172047',b'city',b'Louisville',b'addr'
b'3411172047',b'housenumber',b'1134',b'addr'
b'3411172047',b'postcode',b'40203',b'addr'
b'3411172047',b'state',b'KY',b'addr'
b'3411172047',b'street',b'South Preston Street',b'addr'
b'3411172048',b'city',b'Louisville',b'addr'
b'3411172048',b'housenumber',b'1148',b'addr'
b'3411172048',b'postcode',b'40203',b'addr'
b'3411172048',b'state',b'KY',b'addr'
b'3411172048',b'street',b'South Preston Street',b'addr'
b'3411172049',b'city',b'Louisville',b'addr'
b'3411172049',b'housenumber',b'1150',b'addr'
b'3411172049',b'postcode',b'40203',b'addr'
b'3411172049',b'state',b'KY',b'addr'
b'3411172049',b'street',b'South Preston Street',b'addr'
b'3411172050',b'city',b'Louisville',b'addr'
b'3411172050',b'housenumber',b'1152',b'addr'
b'3411172050',b'postcode',b'40203',b'addr'
b'3411172050',b'state',b'KY',b'addr'
b'3411172050',b'street',b'South Preston Street',b'addr'
b'3411172051',b'city',b'Louisville',b'addr'
b'3411172051',b'housenumber',b'1153',b'addr'
b'3411172051',b'postcode',b'40203',b'addr'
b'3411172051',b'state',b'KY',b'addr'
b'3411172051',b'street',b'South Floyd Street',b'addr'
b'3411172052',b'city',b'Louisville',b'addr'
b'3411172052',b'housenumber',b'1155',b'addr'
b'3411172052',b'postcode',b'40203',b'addr'
b'3411172052',b'state',b'KY',b'addr'
b'3411172052',b'street',b'South Floyd Street',b'addr'
b'3411172053',b'city',b'Louisville',b'addr'
b'3411172053',b'housenumber',b'1200',b'addr'
b'3411172053',b'postcode',b'40203',b'addr'
b'3411172053',b'state',b'KY',b'addr'
b'3411172053',b'street',b'South Preston Street',b'addr'
b'3411172054',b'city',b'Louisville',b'addr'
b'3411172054',b'housenumber',b'1202',b'addr'
b'3411172054',b'postcode',b'40203',b'addr'
b'3411172054',b'state',b'KY',b'addr'
b'3411172054',b'street',b'South Preston Street',b'addr'
b'3411172055',b'city',b'Louisville',b'addr'
b'3411172055',b'housenumber',b'1204',b'addr'
b'3411172055',b'postcode',b'40203',b'addr'
b'3411172055',b'state',b'KY',b'addr'
b'3411172055',b'street',b'South Preston Street',b'addr'
b'3411172056',b'city',b'Louisville',b'addr'
b'3411172056',b'housenumber',b'1206',b'addr'
b'3411172056',b'postcode',b'40203',b'addr'
b'3411172056',b'state',b'KY',b'addr'
b'3411172056',b'street',b'South Preston Street',b'addr'
b'3411172056',b'unit',b'4',b'addr'
b'3411172057',b'city',b'Louisville',b'addr'
b'3411172057',b'housenumber',b'1206',b'addr'
b'3411172057',b'postcode',b'40203',b'addr'
b'3411172057',b'state',b'KY',b'addr'
b'3411172057',b'street',b'South Preston Street',b'addr'
b'3411172057',b'unit',b'3',b'addr'
b'3411172058',b'city',b'Louisville',b'addr'
b'3411172058',b'housenumber',b'1206',b'addr'
b'3411172058',b'postcode',b'40203',b'addr'
b'3411172058',b'state',b'KY',b'addr'
b'3411172058',b'street',b'South Preston Street',b'addr'
b'3411172058',b'unit',b'1',b'addr'
b'3411172059',b'city',b'Louisville',b'addr'
b'3411172059',b'housenumber',b'1206',b'addr'
b'3411172059',b'postcode',b'40203',b'addr'
b'3411172059',b'state',b'KY',b'addr'
b'3411172059',b'street',b'South Preston Street',b'addr'
b'3411172059',b'unit',b'2',b'addr'
b'3411172060',b'city',b'Louisville',b'addr'
b'3411172060',b'housenumber',b'1214',b'addr'
b'3411172060',b'postcode',b'40203',b'addr'
b'3411172060',b'state',b'KY',b'addr'
b'3411172060',b'street',b'South Preston Street',b'addr'
b'3411172060',b'unit',b'1',b'addr'
b'3411172061',b'city',b'Louisville',b'addr'
b'3411172061',b'housenumber',b'1214',b'addr'
b'3411172061',b'postcode',b'40203',b'addr'
b'3411172061',b'state',b'KY',b'addr'
b'3411172061',b'street',b'South Preston Street',b'addr'
b'3411172061',b'unit',b'2',b'addr'
b'3411172062',b'city',b'Louisville',b'addr'
b'3411172062',b'housenumber',b'1224',b'addr'
b'3411172062',b'postcode',b'40203',b'addr'
b'3411172062',b'state',b'KY',b'addr'
b'3411172062',b'street',b'South Jackson Street',b'addr'
b'3411172063',b'city',b'Louisville',b'addr'
b'3411172063',b'housenumber',b'1228',b'addr'
b'3411172063',b'postcode',b'40203',b'addr'
b'3411172063',b'state',b'KY',b'addr'
b'3411172063',b'street',b'South Jackson Street',b'addr'
b'3411172064',b'city',b'Louisville',b'addr'
b'3411172064',b'housenumber',b'1232',b'addr'
b'3411172064',b'postcode',b'40203',b'addr'
b'3411172064',b'state',b'KY',b'addr'
b'3411172064',b'street',b'South Preston Street',b'addr'
b'3411172065',b'city',b'Louisville',b'addr'
b'3411172065',b'housenumber',b'1234',b'addr'
b'3411172065',b'postcode',b'40203',b'addr'
b'3411172065',b'state',b'KY',b'addr'
b'3411172065',b'street',b'South Preston Street',b'addr'
b'3411172066',b'city',b'Louisville',b'addr'
b'3411172066',b'housenumber',b'1242',b'addr'
b'3411172066',b'postcode',b'40203',b'addr'
b'3411172066',b'state',b'KY',b'addr'
b'3411172066',b'street',b'South Preston Street',b'addr'
b'3411172067',b'city',b'Louisville',b'addr'
b'3411172067',b'housenumber',b'1242',b'addr'
b'3411172067',b'postcode',b'40203',b'addr'
b'3411172067',b'state',b'KY',b'addr'
b'3411172067',b'street',b'South Preston Street',b'addr'
b'3411172067',b'unit',b'1F',b'addr'
b'3411172068',b'city',b'Louisville',b'addr'
b'3411172068',b'housenumber',b'1244',b'addr'
b'3411172068',b'postcode',b'40203',b'addr'
